spkid,targetname,datetime_jd,e,a,incl,q,M,pha,H,diameter,albedo,moid
20000018,18 Melpomene (A852 MA),2460540.5,0.2182884142085227,2.295023854367836,10.13204119286036,1.794046736627149,96.85509129616916,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460570.5,0.2182796305862801,2.295004949988757,10.13206120330456,1.794052117311526,105.3638176294863,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460600.5,0.218270532212411,2.295000311337074,10.13205362369289,1.794069371953882,113.8711008242546,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460630.5,0.2182577583965824,2.295017316485386,10.13200271764866,1.794111981507946,122.375965971761,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460660.5,0.2182361337330555,2.295057522794646,10.13187862410389,1.794193042324979,130.8791073321945,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460690.5,0.2182087383622244,2.295105160101848,10.1317301934686,1.794293158707393,139.3828673357523,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460720.5,0.2181788308989183,2.295155272529819,10.13158689377224,1.794400978437775,147.887523635575,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460750.5,0.2181483332448669,2.295205218133709,10.13145336318301,1.794510025342919,156.3933687772203,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460780.5,0.2181243455746036,2.295243412911001,10.13136865794521,1.794594945535369,164.9004244779768,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460810.5,0.2181069968056538,2.295273007139041,10.13131178679403,1.794657904702863,173.4066039475039,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460840.5,0.218090106515813,2.295304453415556,10.13124041248178,1.794721260683938,181.9112141383143,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460870.5,0.2180731758561704,2.29533665503351,10.13116547515956,1.794785301011274,190.4148271844202,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460900.5,0.2180526667701953,2.295374840570723,10.1310785220162,1.794862235347065,198.9173920906083,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460930.5,0.2180247993088086,2.295427091296635,10.13098221243399,1.794967060388684,207.4202370064392,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460960.5,0.2179960487331301,2.295484428264955,10.13091210870963,1.795077892974767,215.924400950695,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2460990.5,0.2179701009108012,2.295539365514363,10.13086855392616,1.795180418368481,224.4290189034168,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2461020.5,0.217946190715132,2.295593300850216,10.1308438434454,1.795277485498735,232.9338583687537,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2461050.5,0.217927385983885,2.295638931751895,10.13083797245298,1.795356340192366,241.4383192084327,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2461080.5,0.2179114344584392,2.295673673046434,10.13084561843676,1.795420129904411,249.941334315302,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2461110.5,0.2178938311873357,2.295708270965345,10.13087149368646,1.795487600516252,258.4439254744411,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2461140.5,0.2178769672682516,2.295744540801858,10.13091014690532,1.795554682629305,266.9469246331373,N,6.35,139.594,0.181,0.812
20000018,18 Melpomene (A852 MA),2461170.5,0.217861691768393,2.295780676847459,10.13095974708476,1.795618014660286,275.4501340480613,N,6.35,139.594,0.181,0.812
20000019,19 Fortuna (A852 QA),2457540.5,0.1588029090609151,2.441854026460456,1.573650093058742,2.054080503556427,283.43074188171,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457570.5,0.1588008878886844,2.441896782684931,1.573651052747149,2.054121405462042,291.1857344490817,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457600.5,0.158799960267446,2.441949520993692,1.573659401115932,2.054168034084785,298.9418518843276,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457630.5,0.15880436970798,2.442011506062153,1.573671349907893,2.054209408022317,306.6985730900134,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457660.5,0.1588115414129826,2.442066274959185,1.573683409852898,2.054237965600255,314.4535499502072,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457690.5,0.1588180772418231,2.442108807729431,1.573698562532766,2.054257782470522,322.2065616264881,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457720.5,0.1588225228955178,2.442134274219116,1.573709011533755,2.054268347538022,329.9572908031633,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457750.5,0.1588193567056293,2.442131358090841,1.573724748152956,2.054273626808209,337.7059199293539,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457780.5,0.1588078710832762,2.442105230036268,1.573757411914258,2.054279697492874,345.4547422257341,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457810.5,0.158793850540628,2.442070633575629,1.573792315976146,2.054284834377964,353.2048852777591,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457840.5,0.1587793448030159,2.44203053731097,1.573829396338029,2.054286528607776,0.9563547406949804,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457870.5,0.1587678116872567,2.441992798264228,1.573862695025341,2.054282945527776,8.70928619284542,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457900.5,0.1587629816237387,2.44196873481828,1.573873601019965,2.054274497446581,16.46214716956556,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457930.5,0.1587597810653788,2.441947733752262,1.573876070632282,2.054264646168656,24.21412644373704,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457960.5,0.1587539918556509,2.441917765122526,1.573880353300872,2.054253572126095,31.96627258901594,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2457990.5,0.15874586006286,2.441882629316952,1.573883229451786,2.054243871153474,39.71854940183083,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458020.5,0.1587331496421656,2.441835683595636,1.573892389140735,2.05423541462987,47.47198212957615,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458050.5,0.1587179977129755,2.441771006370614,1.573902924563358,2.054218001365873,55.22835952657194,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458080.5,0.158705436319369,2.441706142386171,1.573907047624637,2.054194103695091,62.98596379583864,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458110.5,0.158694984951797,2.441649470250685,1.573907715202669,2.054171944311689,70.74344887803733,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458140.5,0.1586863750598136,2.441598658005682,1.573907922819466,2.054150217615855,78.50098975029897,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458170.5,0.1586784379085398,2.441567205355197,1.573911321108803,2.054143135160715,86.25650567865797,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458200.5,0.1586669546853047,2.441554585643214,1.573912674035578,2.054160554841264,94.01024370414618,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458230.5,0.1586528862211063,2.441543936128597,1.573910528184157,2.054185943826154,101.7648558021571,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458260.5,0.1586374750458966,2.44153811064068,1.573907464027718,2.054218669540314,109.5198589808981,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458290.5,0.1586202636982685,2.441539919263306,1.573897700518339,2.054262213439911,117.2749197147811,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458320.5,0.1586049745874203,2.441543049623273,1.573896792100104,2.054302176283681,125.0301528230976,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458350.5,0.1585887081695198,2.441562618753033,1.573914608091277,2.05435835713,132.7827275339725,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458380.5,0.1585634481771302,2.441613281249742,1.573932289744001,2.054462660259706,140.5316413982422,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458410.5,0.158527764565719,2.44169082545693,1.573952194446138,2.054615037136619,148.2782812108323,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458440.5,0.1584775687359667,2.441801347036848,1.57396424531208,2.054830606222239,156.0229124143518,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458470.5,0.158409914707225,2.441946773696924,1.573941711406109,2.055118193556011,163.7675165755205,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458500.5,0.1583334273185455,2.442107872335647,1.573907531046401,2.055440563027144,171.5141665150767,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458530.5,0.1582522284203263,2.442278730249347,1.573874421279879,2.055782678763822,179.2618349101686,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458560.5,0.1581653517288755,2.442462142125012,1.573829808434529,2.056149258331346,187.0097099196619,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458590.5,0.1580771028806903,2.442647830468311,1.573793531471095,2.056521138070077,194.756798926224,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458620.5,0.1579841573871617,2.442838899395565,1.573752256837592,2.056909054241975,202.5014366789418,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458650.5,0.1578807057040054,2.44304482207988,1.573671824246699,2.057335181503392,210.2443326441564,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458680.5,0.1577719776078961,2.44325243473667,1.573565434051964,2.057775666312958,217.9859355100789,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458710.5,0.1576616132075037,2.443449039342985,1.57343261371851,2.058210922009845,225.7254392488512,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458740.5,0.1575528763434663,2.443624822474078,1.57327165982497,2.058624702988995,233.4628516645649,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458770.5,0.157455353567681,2.443750137001974,1.573117480616116,2.058968595149259,241.1958577753507,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458800.5,0.1573703766963349,2.443804634073355,1.572977170414301,2.059222178236983,248.9215560107516,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458830.5,0.1572939462897482,2.443789682665444,1.572848140043468,2.059396359576825,256.6404667923459,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458860.5,0.1572262029945245,2.443702133382423,1.572747527577662,2.059488125701086,264.3532298529574,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458890.5,0.1571633503081935,2.443552258479792,1.572675593987871,2.059515398883955,272.0617311952229,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458920.5,0.1571030443422015,2.443372153038521,1.572632915031094,2.05951094933521,279.7710306261305,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458950.5,0.1570492016578399,2.44317909878263,1.572624224733949,2.059479771811697,287.4835424975141,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2458980.5,0.1570023185748935,2.44298187385468,1.572641923960608,2.059428055423057,295.1995734669512,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459010.5,0.1569624894152817,2.442797827837206,1.572676351528227,2.059370199641636,302.9204123013097,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459040.5,0.1569302285089879,2.44262816020953,1.572712110998093,2.059305964865359,310.6449421144559,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459070.5,0.1569010470553865,2.442467599401623,1.572745999423607,2.059241875656651,318.371938376949,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459100.5,0.1568735961688348,2.44232838102116,1.572782096055185,2.059191544865162,326.1028791453505,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459130.5,0.1568499617006305,2.442217886023031,1.572812016705005,2.059156104135723,333.8379979235718,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459160.5,0.1568296679847334,2.442133610276293,1.572842446011037,2.059134607002304,341.5768655134011,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459190.5,0.1568171930143614,2.44208646322937,1.572871434890313,2.059125318967371,349.319757125866,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459220.5,0.1568174224466681,2.442083324017658,1.572877212724012,2.059122111745218,357.0647954935349,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459250.5,0.1568267770886367,2.442110927325037,1.572866368199023,2.05912254129971,4.809820508242875,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459280.5,0.1568424427294416,2.442160667866277,1.572845181614838,2.059126223180365,12.5541869689573,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459310.5,0.15686255710118,2.442228550086823,1.572812570492252,2.059134334694696,20.29678620328016,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459340.5,0.1568808548812052,2.442297337197841,1.572787803620416,2.059147643064152,28.0379347755284,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459370.5,0.1568968235216672,2.442358891460483,1.572771889054214,2.059160539490432,35.77916942242454,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459400.5,0.1569142321713381,2.442422377952377,1.572755771956545,2.059171545877885,43.51986964511257,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459430.5,0.1569327447333936,2.442488009014658,1.57274301425285,2.059181661781586,51.25954786301087,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459460.5,0.1569532169382773,2.4425549239241,1.572731394731132,2.059188071065783,58.99815187335267,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459490.5,0.1569753282139435,2.442635079160571,1.572723235900478,2.059201635902449,66.73360553104831,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459520.5,0.1569937059719365,2.442722938336824,1.572723945826768,2.059230811584668,74.46628528795189,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459550.5,0.1570068274155326,2.442801016412602,1.572732994572059,2.059264578818221,82.19894418009427,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459580.5,0.1570150609640167,2.442867973031555,1.572748246337657,2.059300909318961,89.9322391564711,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459610.5,0.1570190646537998,2.442916266505889,1.572761841259912,2.05933183931158,97.66785667505188,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459640.5,0.1570256807893907,2.442934453465812,1.572780838920619,2.059331007786485,105.4072602787663,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459670.5,0.1570381944355111,2.442935413411207,1.572814800911024,2.059301246966542,113.1477512661065,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459700.5,0.1570543565969983,2.442930066338307,1.572857347345946,2.059257256558082,120.8875945285044,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459730.5,0.1570748172002392,2.442916210834452,1.572918065884054,2.05919559358213,128.6266832749224,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459760.5,0.1570949689849114,2.442905937076765,1.572990619220278,2.059137704658634,136.3634895698693,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459790.5,0.1571094455308869,2.442904421562796,1.573046115956759,2.059101062406112,144.0989296737572,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459820.5,0.1571229768821676,2.442896593926115,1.573094896060436,2.059061408873136,151.835205270387,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459850.5,0.1571373180870798,2.442880743575358,1.573141408154935,2.059013015123355,159.5720798352935,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459880.5,0.1571520613686442,2.442858490673713,1.573176268384926,2.058958243232444,167.3096668470397,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459910.5,0.1571726328939606,2.442819543929571,1.573229375639769,2.058875164525336,175.0475161727915,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459940.5,0.1571957893458814,2.442771239217991,1.573298697956539,2.058777886077702,182.7838847591314,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2459970.5,0.1572146108191328,2.442727001149215,1.573354849593826,2.058694626326154,190.5193637065865,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460000.5,0.1572313335687489,2.442681933776992,1.573409442672469,2.058615795844945,198.2548719793892,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460030.5,0.1572445825140463,2.442639374656149,1.573451057717758,2.058547565955972,205.9907239680639,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460060.5,0.1572536289448424,2.442604822858833,1.573464553779366,2.058496350386108,213.7286113044605,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460090.5,0.157267028645206,2.442561928161206,1.573482846358617,2.058427471437387,221.4679593067198,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460120.5,0.1572860314723573,2.442503343369808,1.573509570868048,2.058331685633206,229.2065822789988,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460150.5,0.1573066853675882,2.442434944090883,1.573532723950231,2.058223598809976,236.9441532165487,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460180.5,0.1573293577213234,2.442349229621675,1.573564080217001,2.058095993994128,244.6793307243938,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460210.5,0.1573486407787168,2.442250494807566,1.573589365831878,2.057965699008447,252.411869209265,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460240.5,0.1573593705821405,2.442159384551152,1.573596513417626,2.057862720936915,260.1450118411852,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460270.5,0.1573645866531907,2.442078453736156,1.573598305849311,2.057781787289302,267.8800729857846,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460300.5,0.1573659025359046,2.442009118901442,1.573596777337439,2.057720149904608,275.6174772895653,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460330.5,0.1573660636558098,2.441961592578052,1.573594736046602,2.057679709155372,283.3587746735385,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460360.5,0.1573694974013325,2.441924718767781,1.573594529082828,2.057640253083406,291.102045542031,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460390.5,0.1573744238897781,2.441886889069423,1.573593183480968,2.05759634669812,298.8451989633777,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460420.5,0.1573795575964131,2.44185737337089,1.573592299902494,2.05755894023624,306.5893517798109,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460450.5,0.1573852322374373,2.441835060058437,1.57358981229116,2.057526282045623,314.3341285743261,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460480.5,0.157390270659657,2.441819821688254,1.57359466705657,2.057501139050624,322.0796046980469,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460510.5,0.1573999510515098,2.441833601018045,1.573610898524643,2.057489111741872,329.8278538678093,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460540.5,0.1574208178566941,2.441887560091944,1.573622676271115,2.057483623268184,337.578168610735,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460570.5,0.1574533537908768,2.441977934773222,1.573629122919255,2.057480319059859,345.3286597797737,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460600.5,0.157499595993539,2.442110527830585,1.573624196491829,2.057479106325699,353.0785118985573,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460630.5,0.1575584020379225,2.442280551605508,1.57359695873867,2.057478730566249,0.8260180593181381,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460660.5,0.1576208064142099,2.442461662225349,1.573565411983942,2.057478885389598,8.570750203754464,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460690.5,0.1576827319811538,2.442636861306338,1.573531896921417,2.057475207777683,16.31432327980879,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460720.5,0.1577425086616507,2.442791921195752,1.573487595139118,2.057459795407921,24.05802515860157,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460750.5,0.157795148616392,2.442899279185722,1.573440553977752,2.057421624371734,31.8041518619573,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460780.5,0.1578413282685686,2.442944719761994,1.573384988541917,2.057347080308074,39.55496444975009,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460810.5,0.1578832681936231,2.442933395937399,1.573322703611651,2.057235087407457,47.31003266777373,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460840.5,0.1579187272910255,2.442865960634232,1.573272611601982,2.057091677188306,55.06932472600965,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460870.5,0.1579486462042999,2.442749917569242,1.573242090686468,2.056920875073515,62.83297081734536,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460900.5,0.1579741289785715,2.442608760671709,1.573234058649597,2.056739769269168,70.59894092820521,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460930.5,0.1579937742601834,2.442451604169947,1.573244440018988,2.056559456779297,78.36710183699617,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460960.5,0.1580113677516592,2.442280667638565,1.573266756062548,2.05637255891156,86.1381013923037,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2460990.5,0.1580299096577857,2.442114801915112,1.573298222106151,2.056187620394526,93.9095120907246,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2461020.5,0.1580487222216868,2.441963636802242,1.573331940656012,2.056014404293825,101.6800498666514,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2461050.5,0.1580694838809373,2.441826992140125,1.573376181114355,2.055848659765994,109.4493227423175,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2461080.5,0.1580887122081914,2.441718587023966,1.573430246138173,2.055710440026543,117.2151999068182,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2461110.5,0.1581010636486856,2.441641781077765,1.573472744137034,2.0556156184403,124.9781099278754,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2461140.5,0.1581091070703702,2.441583025299761,1.573507719335508,2.055546513331443,132.7399946421127,N,7.49,200.0,0.037,1.06
20000019,19 Fortuna (A852 QA),2461170.5,0.1581132964261838,2.44154073722348,1.573530932160094,2.055500682902261,140.5009949584756,N,7.49,200.0,0.037,1.06
20000020,20 Massalia (A852 SA),2457540.5,0.1425966150717031,2.408831231352549,0.7083842048906104,2.065340051482673,198.4571138114298,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457570.5,0.1425764273520722,2.40887355608795,0.7083860584656448,2.065424970518048,206.3667891551479,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457600.5,0.1425514148420567,2.408926290019798,0.7083941581398724,2.065530439127249,214.2770222845813,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457630.5,0.142525723379026,2.408985656995196,0.7084043919044234,2.065643233622258,222.1894729414961,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457660.5,0.1425050648120659,2.409038178980042,0.7084142934882827,2.065738037149749,230.1024990817523,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457690.5,0.1424881913421562,2.409082842194843,0.7084264988728329,2.065816985217078,238.0148765280129,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457720.5,0.1424764370168348,2.409114915810044,0.7084330130263915,2.065872806241317,245.9259737580419,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457750.5,0.1424681261584854,2.40912667959017,0.7084430012408354,2.065902915870544,253.8337105859023,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457780.5,0.1424564226012627,2.409128375774922,0.7084686409855352,2.065932565774836,261.7390803966307,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457810.5,0.1424411448373405,2.409131042400794,0.7084979257084136,2.065971658658049,269.6447663002278,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457840.5,0.1424239932315703,2.409135347856287,0.708532401822686,2.066016671379267,277.5513849862698,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457870.5,0.1424057629115913,2.409148465233322,0.7085676677776392,2.066071840074481,285.4602834852328,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457900.5,0.1423918027577483,2.409171770267248,0.7085835297997927,2.066125458745819,293.37160606035,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457930.5,0.142382935917971,2.40918935829736,0.708591999222853,2.06616190428065,301.2823228345977,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457960.5,0.1423751729966957,2.409192829509639,0.7086032726011046,2.066183583625805,309.1911621556291,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2457990.5,0.1423676141053521,2.40918257600355,0.7086123783098813,2.066193000713739,317.0982224712831,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2458020.5,0.1423557117955183,2.409148718699125,0.7086317938760557,2.06619263802745,325.002846955661,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2458050.5,0.1423358173533124,2.409091309913509,0.7086569070034109,2.066191329238207,332.9066607337822,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2458080.5,0.1423134302771578,2.409028604923675,0.7086723068879207,2.066191480521191,340.8117200773086,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2458110.5,0.1422915107625699,2.408966907498896,0.7086816248640229,2.066191366853841,348.717956058534,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2458140.5,0.142269986257412,2.408906663122541,0.708684833893793,2.066191545264709,356.6256916198141,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2458170.5,0.1422526162863683,2.408857934145085,0.708683882278171,2.066191590750771,4.534440975828956,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2458200.5,0.1422370236441009,2.40881574262756,0.7086836117761605,2.066192960889162,12.44296970752314,N,6.54,135.68,0.241,1.08
20000020,20 Massalia (A852 SA),2458230.5,0.1422179028601204,2.408766321215058,0.7086824368974517,2.066196626531764,20.35209938013713,N,6.54,135.68,0.241,1.08
